ID,Name,Type,Neighborhood,Story,Nudge,Vibe: Quiet,Vibe: Inside,Vibe: Active,Tags,Price Level,Has Embedding,Active,Created At,Availability
176,Tip Top Tavern,restaurant,Madison neighborhood,"Popular neighborhood bar great for brunch. Scramble of the day, carnitas verdes, pastrami hash, Eggs Benny with bourbon-glazed ham or vegetarian version. Brunch Sat-Sun 9am-2pm with variety of vegetarian options.",Saturday morning around 10am. Bloody Marys are serious. The pastrami hash is the move if you're hungry.,0.4,0.8,0.5,"food-focused, friend-hangout, cheap-eats",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""14:00""},""hours_verified"":false}"
128,Toby's Supper Club,restaurant,3717 South Dutch Mill Rd,"Family-owned and operated for over 50 years near McFarland. Classic Wisconsin supper club experience complete with 1960s atmosphere and relish trays. This is what people mean when they say ""Wisconsin dining.""","Friday night for fish fry, obviously. Early dinner (5:30pm) avoids the wait. Order an Old Fashioned made with brandy, not whiskey—when in Wisconsin.",0.5,0.9,0.3,"date-night, food-focused, friend-hangout, outside-my-norm",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00"",""closed_days"":[""Mon"",""Tue""],""notes"":""Traditional supper club hours, call ahead""},""hours_verified"":false}"
129,Tornado Room,restaurant,116 South Hamilton St,"Downtown steakhouse one block from the Capitol with white linen and classic supper club atmosphere. The kind of place that reminds you why steakhouses exist—excellent beef, attentive service, proper drinks.","Make a reservation. Sit at the bar if you're solo or in a pair—better service, same menu. The martini is correct.",0.6,0.9,0.3,"date-night, food-focused",3,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""17:00"",""close"":""00:00"",""notes"":""Sun-Tue 5-10pm, Wed-Sat 5pm-midnight""},""hours_verified"":true}"
153,Zen Ramen,restaurant,East Side,"East side ramen with tonkotsu, chicken, beef, and miso options. Plus udon noodles and gyoza. Straightforward ramen shop doing ramen shop things correctly.","Tonkotsu if you want rich, miso if you want balanced. Extra egg is always worth it. Cold day, hot bowl.",0.5,0.9,0.4,"food-focused, cheap-eats, solo-friendly",1,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
192,Capital City State Trail,trail,17+ miles through Madison,"20+ miles of paved shared-use trail connecting Military Ridge Trail to E. Buckeye Road, passing through Fitchburg and downtown Madison. Passes Monona Terrace and Olbrich Gardens. State Trail Pass required ($25 annual/$5 daily) for ages 16+ on 9-mile section.","Start at Monona Terrace, ride to Olbrich Gardens, grab coffee, ride back. The Frank Lloyd Wright architecture and botanical gardens in one ride. Fall colors are worth planning for.",0.6,0.1,0.6,"nature, solo-friendly",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
193,Cherokee Marsh - North Unit,trail,North Madison,"Trails explore restored prairie, oak savanna, woodland. Boardwalks with observation decks offering views of upper Yahara River, deep marsh, sedge meadow. The wetland vistas are what you came for.",Early morning for birds. Spring and fall migrations bring variety. The boardwalk sections keep your feet dry and put you in the middle of the marsh.,0.8,0.1,0.3,"nature, free, solo-friendly, educational",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
198,Devil's Lake State Park,trail,1 hour north of Madison,"About 1 hour north of Madison. Magnificent 500-foot quartzite bluffs overlooking 360-acre lake. Nearly 30 miles of hiking trails, beaches, paddling. Devil's Doorway formation hike is Wisconsin bucket list item. Bluffs carved by glaciers.",East Bluff Trail to Devil's Doorway. Morning start to beat crowds. Bring water and real hiking shoes. The views earn the climb. State park pass required.,0.6,0.1,0.8,"nature, educational, outside-my-norm",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight"",""notes"":""State park vehicle sticker required""},""hours_verified"":false}"
199,Governor Dodge State Park,trail,Southwest of Madison,"One of Wisconsin's largest parks, 5,000+ acres of steep hills, bluffs, deep valleys in the Driftless area. Two lakes and a waterfall. Military Ridge rail trail hugs southern border. Southwest Wisconsin's dramatic landscape.",Twin Valley Lake for swimming. Mill Creek trail for the waterfall. Camping if you want to stay. Fall colors rival anywhere in Wisconsin. State park pass required.,0.7,0.1,0.7,"nature, educational, outside-my-norm, kid-friendly",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight"",""notes"":""State park vehicle sticker required""},""hours_verified"":false}"
197,Ice Age Trail Segments,trail,Various Madison area,"National Scenic Trail with segments near Madison. Ice Age Junction Trail passes through Ice Age Trail Junction Natural Resource Area and Badger Prairie County Park, connects to Military Ridge Trail. Glacial landscape still visible.","Pick a segment, not the whole trail—it's 1,200 miles total. Cross Plains segment is closest. Fall colors. Bring proper hiking boots.",0.7,0.1,0.5,"nature, free, solo-friendly, educational, outside-my-norm",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
195,Lakeshore Path,trail,UW-Madison campus,"Gravel and paved path alongside Lake Mendota connecting UW-Madison campus to Lakeshore Nature Preserve. Well-maintained, little elevation, beautiful lake views. The university walk that doesn't feel like a university walk.",Morning or evening. Campus crowds during the day. The path transitions from campus to nature gradually. Keep walking past where most people turn around.,0.6,0.1,0.4,"nature, free, solo-friendly",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
194,Lower Yahara River Trail,trail,Madison to McFarland,"5.1 miles from Madison to McFarland, opened 2017. One of the longest non-motorized boardwalk bridges in North America with stunning Lake Waubesa views. Mile-long continuous bridge paralleling railroad.","Bike it, don't walk it—5 miles is long on foot. The boardwalk bridge section is the highlight. Summer evening for lake views.",0.7,0.1,0.5,"nature, free, solo-friendly",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
191,UW Arboretum,trail,Southwest Madison,"17+ miles of trails through restored prairies, savannas, woodlands, wetlands. Curtis Prairie Trail runs through one of the oldest restored prairies in the US. No bikes, no pets, no picnics, no drones—just trails and ecosystems.",Go alone. Lakeshore Path entrance for easy access. Curtis Prairie in late summer for peak wildflowers. Leave your phone in your pocket until you actually need it.,0.8,0.1,0.3,"nature, free, solo-friendly, educational",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
196,Yahara River Bike Path,trail,Northeast Madison,"Anchored by Tenney Park, connects to the 17-mile Capital City Trail. Views of the river along Yahara River Parkway. Northeast Madison connector route that's better than you'd expect.","Bike path, not walking path. Connect from Tenney Park to Capital City Trail for a longer route. Summer for the full tree canopy.",0.6,0.1,0.5,"nature, free, solo-friendly",2,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
4,Tenney Park Lock & Dam,walk,Tenney-Lapham,"Most people walk past the lock and dam without stopping. Don't. The water mechanics are oddly meditative, and on summer evenings you'll catch kayakers waiting their turn while herons hunt the shallows.","Walk the full loop around Tenney Park first (15 min), then end at the lock. Bring nothing. Watch the water.",0.6,0,0.6,"nature, free, kid-friendly, solo-friendly",1,Yes,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
230,Harvey House,restaurant,644 W. Washington Ave,"Modern supper club from Joe and Shaina Papach, housed in Madison's historic train depot. The relish tray comes elevated, the cocktails come strong, and you can eat in a restored train car. Not traditional, but respectful of the tradition.",Reserve ahead. The train car seating is worth requesting. Start with the relish tray and a brandy Old Fashioned. Dress up a little—it's that kind of place.,0.6,0.9,0.3,"date-night, food-focused, outside-my-norm",3,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00"",""closed_days"":[""Mon"",""Tue""],""notes"":""Traditional supper club hours, call ahead""},""hours_verified"":false}"
231,Butterbird,restaurant,1134 Regent St,"Fried chicken and rotisserie birds from the Harvey House team. The space feels like a vintage diner that actually existed, not one designed to look like it did. The chicken is the point.",Fried or rotisserie—both are excellent. The sides are better than afterthoughts. Lunch or early dinner before the rush.,0.4,0.9,0.5,"food-focused, friend-hangout, cheap-eats",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
232,Sultan,restaurant,Madison,"Modern Pakistani small plates that opened in 2024. The haleem is comfort food done right, but the tamarind beef short ribs might be what you dream about later. Kitchen studied both tradition and restraint.",Order the whole menu and share. The short ribs are essential. Weeknight dinner for conversation.,0.5,0.9,0.4,"date-night, food-focused, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
233,Deliciouser,restaurant,931 E. Main St,Fine dining presentation with the best fried chicken sandwich you'll find hiding on the menu. The heirloom ginger-fried chicken sandwich has a double-fried tempura-like batter that shouldn't work but absolutely does.,Don't let the fine-dining appearance fool you—get the chicken sandwich. The spice blends are house-made and available for purchase.,0.6,0.9,0.4,"date-night, food-focused, outside-my-norm",3,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""17:00"",""close"":""21:00"",""closed_days"":[""Mon"",""Tue""]},""hours_verified"":false}"
234,Cocina Nica,restaurant,1701 Moorland Rd,Nicaraguan homestyle cooking tucked near Capitol Springs Recreation Area. The fried plantain wrapped in cheese and carnitas y yucca are why the regulars keep coming back. Turns into a dance space with DJs in the evenings.,"Weeknight dinner for the food, weekend evenings for the dancing. The house margarita has a sugar rim that works. Cash speeds things up.",0.4,0.8,0.5,"food-focused, cheap-eats, outside-my-norm, friend-hangout",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
235,Viet Town,restaurant,East Towne area,"Vietnamese comfort food in the old MOD Pizza space near East Towne. Bún bò Huế done right for people who know what it should taste like. Loud, no-frills, portions generous enough to share or take home.","Go hungry. The bún bò Huế if you want spice, pho if you don't. Portions are large—plan accordingly.",0.4,0.9,0.5,"food-focused, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
236,Mad Rabbit,restaurant,Madison,"Fully vegan without preaching about it. The biscuit sandwich is structurally impressive, the tofu scramble finally gets it right, and the whole place runs on good vibes. Like a punk café that grew up just enough.",Brunch for the biscuit sandwich. The tofu scramble if you've been disappointed by every other one. Oat milk flows freely.,0.5,0.8,0.4,"food-focused, cheap-eats, outside-my-norm",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
237,Ama Kitchen,restaurant,809 Williamson St,"Nepalese food in the same building as Taco Local on Willy Street. Carries on the legacy of Himal Chuli and Dobhan. Quaint patio and garden seating, sunny dining room, American breakfast items mixed with Nepalese specialties.","Garden patio in summer. Nepalese dishes for dinner, American breakfast for morning. The legacy matters.",0.5,0.7,0.4,"food-focused, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""14:00""},""hours_verified"":false}"
238,Les Délices de Awa,restaurant,2045 Atwood Ave,"West African cuisine drawing from Ivorian heritage. Started as catering and pop-ups at Taste of Madison and Africa Fest, now brick-and-mortar on Atwood. Awa Sibi brings West African coastal flavors to Madison.",Ask what's fresh. The flavors are layered and intentional. Weeknight dinner when the kitchen isn't rushed.,0.5,0.9,0.4,"food-focused, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
239,The Wedge,restaurant,2001 Atwood Ave,"Beer and cheese bar on Atwood opened in 2024. Wisconsin cheese list is deep and fancy, beer is all Wisconsin-made. On-tap Old Fashioneds. The Wisconsin chic chinaware takes you back to grandma's house, but elevated.",Cheese plate and a cold Wisconsin beer. Watch the game or catch up with friends. It's what Atwood needed.,0.4,0.9,0.5,"friend-hangout, food-focused, date-night",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
241,Quivey's Grove,restaurant,Fitchburg,Historic 1850s farmstead with two dining options: elegant Stone House and casual Stable Grill. Converted farm celebrating local ingredients. The historic setting adds charm newer places can't replicate.,"Stone House for special occasions, Stable Grill for casual. Friday fish fry draws families. Fall for the countryside colors. Reserve ahead.",0.6,0.8,0.4,"date-night, food-focused, friend-hangout",3,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
242,Kavanaugh's Esquire Club,restaurant,Madison,"Family-owned since 1947, known for all-you-can-eat hand-breaded ocean perch. Traditional supper club atmosphere where Friday nights get busy enough you'll spend time at the bar with an Old Fashioned while you wait.",Friday night for the all-you-can-eat perch. Reserve or arrive early. The wait at the bar is part of the experience.,0.5,0.9,0.4,"food-focused, friend-hangout",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00"",""closed_days"":[""Mon"",""Tue""],""notes"":""Traditional supper club hours, call ahead""},""hours_verified"":false}"
243,Villa Tap,restaurant,North side,Underdog north side spot hiding one of the best fish frys in the city. You might drive past a dozen times without realizing it's there. The regulars know—now you do too.,"Friday fish fry. Trust the locals who keep coming back. Not fancy, that's the point.",0.4,0.9,0.5,"food-focused, friend-hangout, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00"",""notes"":""Fish fry Fridays""},""hours_verified"":false}"
244,Gates & Brovi,restaurant,Monroe Street,East Coast Italian-style fish house meets Wisconsin tavern on Monroe Street. The combination shouldn't work but it does. Fish fry that's different from the traditional beer-battered standard.,Fish fry Fridays with an East Coast twist. Monroe Street crawl material. The fish house influence shows.,0.5,0.9,0.4,"food-focused, friend-hangout",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00"",""notes"":""Fish fry Fridays""},""hours_verified"":false}"
245,Stamm House,restaurant,Middleton,"Restored 19th-century building that's been a store, hotel, speakeasy, and 1950s supper club. Now serves Friday fish fry with choices: beer-battered or baked cod, walleye, perch. History in every wall.",Friday for fish fry—choose your style. The building's history is worth knowing. Middleton detour that's worth it.,0.5,0.9,0.4,"food-focused, date-night, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00"",""closed_days"":[""Mon"",""Tue""],""notes"":""Fish fry Fridays""},""hours_verified"":false}"
246,Madison Sourdough,café,916 Williamson St,"Bustling bakery and café on Willy Street. The sourdough bread from Wisconsin-grown wheat is the star, but the breakfast and lunch offerings earned their own following. Installed their own mill in 2016.",Morning for fresh bread. The croissants are correct. Local grains matter and you can taste it.,0.5,0.9,0.3,"solo-friendly, food-focused, cheap-eats",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""08:00"",""close"":""15:00"",""notes"":""Daily 8am-3pm""},""hours_verified"":true}"
247,Batch Bakehouse,café,Madison,"Local bakery focused on sourdough and pastries. The kind of place where the bakers start early and the bread sells out by afternoon. Wisconsin grains, thoughtful process.","Morning for best selection. The sourdough is the anchor, pastries are the extras you'll want anyway.",0.6,0.9,0.3,"solo-friendly, food-focused, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""15:00"",""notes"":""Sells out early on weekends""},""hours_verified"":false}"
248,Greenbush Bakery,café,Greenbush,"Old-school bakery serving donuts and pastries for decades. The cream-filled cronut exists here. Friendly service, no pretense, great vibe and family-owned for 40+ years.",Go for the donuts. The cream-filled cronut is real. Early morning before they sell out.,0.5,0.9,0.3,"solo-friendly, food-focused, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""06:00"",""close"":""20:00"",""notes"":""Mon-Sat 6am-8pm, Sun 6am-1pm""},""hours_verified"":true}"
249,Bloom Bakeshop,café,Madison,Local bakery with serious vegan and gluten-free options that don't taste like compromises. The chocolate ganache cake has ruined people for regular cake. Wedding dessert reputation earned.,"Vegan or not, the chocolate cake. Morning for pastries. No seating—take it somewhere beautiful.",0.7,0.9,0.2,"solo-friendly, food-focused, cheap-eats, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""15:00"",""notes"":""Sells out early on weekends""},""hours_verified"":false}"
250,Nano Sweet Café,café,Madison,"Opened 2024 combining coffee with house-made Middle Eastern-inspired desserts. Baklava, ma'amoul, and other sweets alongside espresso drinks. Quickly became a destination for pairing strong coffee with unique pastries.",Baklava and espresso. The Middle Eastern sweets are the point. Opened recently but found its audience fast.,0.6,0.9,0.3,"solo-friendly, food-focused, outside-my-norm",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
251,Roll Play,café,Garver Feed Mill,"Café, restaurant, and game space inside Garver Feed Mill. Coffee and tea alongside Asian street food—bao, noodles, dumplings, karaage. Choose from a large board game library while you eat ($5 charge). Walk to Olbrich Gardens after.",Bring friends for games. Order the bao. Cross the tracks to Olbrich when you're done.,0.4,0.8,0.5,"friend-hangout, food-focused, kid-friendly, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
252,Mother Fool's,café,Willy Street,Self-described café/general store/art gallery on Willy Street. You can sip coffee while browsing local popcorn and rotating local art. East side institution that does multiple things without forgetting the coffee.,Coffee with a browse. The general store aspect makes it different. Local art rotates.,0.5,0.9,0.4,"solo-friendly, food-focused, cheap-eats, creative",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
253,The Victory,café,Madison,"Coffee shop doubling as gallery for local artists. House-made granola and waffles anchor the menu, espresso floats and shakes for dessert. Decadent donuts in flavors like Chai and Churro.","Waffles for breakfast, espresso float for afternoon. The donuts if you're feeling it. Art on the walls changes.",0.5,0.9,0.4,"solo-friendly, food-focused, creative",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
254,Lakeside St. Coffee House,café,Near-west side,Near-west side favorite dubbed Madison's Café off the Bay. Homey feel with ample seating and unbeatable lake views. Hosts live music. The views earn it.,Lake views and coffee. Live music calendar worth checking. The seating areas let you stay.,0.6,0.7,0.4,"solo-friendly, food-focused, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
255,Black Locust Café,café,Robinia Courtyard,"Tucked inside Robinia Courtyard near Breese Stevens Field and the Sylvee. Rotating selection of sweet and savory crepes. Coffee, beer, wine, and small cocktail menu. Vegan and vegetarian options aplenty.",Crepes sweet or savory. Before or after a show at the Sylvee. The courtyard setting is part of it.,0.5,0.8,0.4,"solo-friendly, food-focused, date-night",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
256,Poindexter Coffee,café,Graduate Hotel,"Hotel coffee shop that breaks the hotel coffee shop rule. Spectacular espresso—oily top with sweetness and grass notes, incredibly smooth. The massive communal table has quirky light fixtures made from vintage toy cars.",Don't skip it because it's in a hotel. The espresso is among the best in Madison. Communal table for working.,0.5,0.9,0.3,"solo-friendly, food-focused",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
257,Indie Coffee,café,Madison,"All-day waffles, Wisconsin microbrews, and free events. Coffees made to order by expert baristas. Walls showcase independent music scenes. Spacious back patio for relaxing.","Waffles anytime. The fig, goat cheese, and honey sandwich. Music on the walls tells you about the place.",0.5,0.8,0.4,"solo-friendly, food-focused, creative",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:00"",""close"":""18:00""},""hours_verified"":false}"
258,Great Dane Pub & Brewing Co.,brewery,Multiple locations,"One of the first brewpubs in Wisconsin, named after the statue that sat outside Madison's old police station. Victorian building downtown hides a treasure of a beer garden. Paved the way for Madison's craft movement.","Downtown for the original atmosphere and billiards. Crop Circle Wheat in summer, Black Earth Porter in winter. Food is better than typical brewery fare.",0.4,0.8,0.5,"friend-hangout, food-focused",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""15:00"",""close"":""22:00"",""notes"":""Weekend hours often extended, may close Mon-Tue""},""hours_verified"":false}"
260,Capital Brewery,brewery,Middleton,"Holding it down for over 40 years, long before the current craft explosion. German-style lagers and Wisconsin favorites from the old school. The outdoor biergarten and legendary summer events draw crowds.","Biergarten in summer. Oktoberfest in fall. Capital Amber is the classic. They're not chasing trends, which is the point.",0.4,0.6,0.5,friend-hangout,1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""15:00"",""close"":""22:00"",""notes"":""Weekend hours often extended, may close Mon-Tue""},""hours_verified"":false}"
261,Wisconsin Brewing Company,brewery,Verona,Verona brewery with a spacious taproom and outdoor space. Wisconsin-focused brewing with distribution across the state. Worth the short drive from Madison.,"Verona detour for beer. Outdoor space in summer. Wisconsin brewed, Wisconsin distributed.",0.4,0.7,0.5,friend-hangout,1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""15:00"",""close"":""22:00"",""notes"":""Weekend hours often extended, may close Mon-Tue""},""hours_verified"":false}"
262,Northside Lounge,bar,North Sherman Ave,"Opened 2024 on the Northside, hand-crafted cocktails and local craft beers. Owner Simon Dettinger brings 20 years of service industry experience. Art deco look meets lounge-y feel. The cherrywood smoked Old Fashioned won awards.",Late night cocktails. The Old Fashioned is why it's getting attention. Neighborhood bar with intention.,0.5,0.9,0.4,"friend-hangout, date-night",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""16:00"",""close"":""02:00""},""hours_verified"":false}"
263,Grey Market,bar,756 E. Washington Ave,Coastal aesthetic and seafood menu for when you want an underwater moment in a landlocked city. 2024 opening brought something different to East Washington.,Seafood focus in a city far from the sea. The vibe is the draw. East Wash nightlife addition.,0.5,0.9,0.4,"date-night, food-focused",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""16:00"",""close"":""02:00""},""hours_verified"":false}"
264,Public Parking,bar,711 E. Johnson St,Northwoods dive meets swanky hotel bar mashup. Best of both worlds is a tuxedo t-shirt approach to drinking. 2024 addition to the bar scene.,When you can't decide between dive and cocktail bar. The mashup works.,0.4,0.9,0.5,friend-hangout,2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""16:00"",""close"":""02:00""},""hours_verified"":false}"
265,Oakcrest Tavern,bar,Madison,Won best bar food in 2025 reader polls. The kind of neighborhood bar that does food well enough to compete with restaurants. Fish fry worth seeking out.,Bar food that overdelivers. Fish fry competes with dedicated spots. Neighborhood bar that earned it.,0.4,0.9,0.5,"friend-hangout, food-focused, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""16:00"",""close"":""02:00""},""hours_verified"":false}"
266,Moon Bar,bar,Campus area,Opened 2025 by UW-Madison alumni in the former Danny's Pub space. Classic bar food and Wisconsin traditions like fish fry. Friday after class specials and hangover brunches on Sunday lean into the campus locale.,Friday fish fry. Sunday brunch for recovery. Campus bar with Wisconsin traditions.,0.3,0.9,0.6,"friend-hangout, food-focused, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""16:00"",""close"":""02:00""},""hours_verified"":false}"
267,Strictly Discs,shop,Monroe Street,"Madison's first all-CD store in 1988, now a vinyl institution. New and used records, CDs, cassettes, and hi-fi equipment. Record club and e-newsletter for the devoted. Husband-and-wife owned.","Go for the vinyl, stay for the staff recommendations. Friday new releases. The listening is encouraged.",0.7,0.9,0.3,"solo-friendly, creative, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""19:00""},""hours_verified"":false}"
268,MadCity Music Exchange,shop,Madison,"New and used vinyl, CDs, and more. Holy grails at reasonable prices. Knowledgeable staff who aren't music snobs—they'll help you find what you didn't know you wanted.",Dig through the bins. Ask for recommendations. The staff actually wants to help.,0.7,0.9,0.3,"solo-friendly, creative",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""19:00""},""hours_verified"":false}"
269,Boneset Records,shop,"222 North St, Eken Park","Woman-owned record shop in a basement in Eken Park, opened 2021. Vintage vinyl, VHS tapes, CDs, cassettes, vintage clothing. Named for a 2014 album by Diane Cluck. Cozy as a comfortable living room.",Weekend hours only—check before you go. Bring headphones to test records. The vintage clothes are curated too.,0.7,0.9,0.3,"solo-friendly, creative, outside-my-norm",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""19:00""},""hours_verified"":false}"
270,A Room of One's Own,bookstore,State Street,"Feminist bookstore on State Street since 1975. Independent bookstore focusing on works by and about women, people of color, and LGBTQ+ writers. The kind of bookstore that believes books can change things.",Browse without agenda. The staff picks are genuine. Events calendar worth following.,0.7,0.9,0.3,"solo-friendly, creative, educational",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""19:00""},""hours_verified"":false}"
271,Chazen Museum of Art,museum,UW Campus,"Wisconsin's second-largest art collection with over 24,000 works. Free admission daily. Paintings, sculptures, mosaics, prints spanning oriental arts to Italian Renaissance. Warhol, Picasso, Magritte—the range is real.",Free and worth it. Cross into the adjoining Elvehjem Building. The collection depth surprises people.,0.8,0.9,0.3,"solo-friendly, free, educational, creative",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""limited"",""open"":""10:00"",""close"":""19:00"",""notes"":""Mon-Fri 10am-7pm, Sat-Sun 11am-5pm. FREE""},""hours_verified"":true}"
272,Madison Museum of Contemporary Art,museum,State Street,"Inside the Overture Center on State Street. Chicago Imagism collection and Mexican Modernist prints are highlights, plus Wisconsin artists. Free admission, closed Mondays-Wednesdays.",Contemporary focus. Often open weekend evenings. The building itself is worth seeing.,0.7,0.9,0.3,"solo-friendly, free, educational, creative",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""limited"",""open"":""12:00"",""close"":""18:00"",""closed_days"":[""Mon"",""Tue""],""notes"":""Wed-Sun 12-6pm, Thu til 8pm. FREE""},""hours_verified"":true}"
273,Wisconsin Veterans Museum,museum,Capitol Square,Free museum on Capitol Square with life-size displays and artifacts telling Wisconsin's military story since the Civil War. The 'souvenirs of service' displays make it personal.,Free and worth the time. The personal stories elevate it beyond typical military museums.,0.7,0.9,0.3,"solo-friendly, free, educational",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""limited"",""open"":""10:00"",""close"":""17:00"",""closed_days"":[""Sun"",""Mon""],""notes"":""Tue-Sat 10am-5pm. Sun Apr-Sep only. FREE""},""hours_verified"":true}"
